CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,NumProducts,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST1181,25,Female,0,0,0,33,Month-to-Month,1,Credit Card,No,0,1,1,1,77.35,2460.72,1
CUST1182,45,Female,0,1,1,16,Two Year,1,Bank Transfer,No,1,0,1,6,115.6,1614.86,1
CUST1183,25,Female,0,1,1,42,Month-to-Month,1,Bank Transfer,Fiber Optic,1,1,2,4,40.05,1467.44,1
CUST1184,48,Male,0,1,0,66,One Year,1,Credit Card,DSL,0,1,2,4,30.93,1817.29,0
CUST1185,20,Male,1,1,1,55,Month-to-Month,0,Bank Transfer,DSL,1,1,4,9,105.4,5241.42,0
CUST1186,20,Female,0,1,0,42,One Year,0,Credit Card,No,1,0,4,4,63.91,2446.04,1
CUST1187,61,Male,0,1,0,34,One Year,1,Bank Transfer,Fiber Optic,0,0,1,3,104.7,3388.77,0
CUST1188,39,Male,0,1,0,30,Month-to-Month,1,Bank Transfer,DSL,0,0,1,4,109.31,2815.29,1
CUST1189,34,Female,0,0,1,13,Month-to-Month,1,Credit Card,Fiber Optic,1,0,2,3,26.25,291.84,0
CUST1190,53,Male,0,1,0,13,Month-to-Month,1,Credit Card,Fiber Optic,1,1,1,5,108.35,1280.07,1
CUST1191,34,Female,0,0,1,18,One Year,0,Bank Transfer,Fiber Optic,1,1,1,3,64.83,1113.93,1
CUST1192,31,Male,0,0,0,32,Month-to-Month,1,Credit Card,No,1,1,2,1,71.04,1998.25,0
CUST1193,68,Male,0,1,1,39,One Year,1,Bank Transfer,DSL,1,1,1,8,82.66,3050.39,0
CUST1194,26,Female,0,1,0,46,Month-to-Month,1,Mailed Check,DSL,0,0,1,1,112.64,4606.17,1
CUST1195,47,Female,1,0,0,29,Month-to-Month,0,Electronic Check,No,1,1,3,8,21.91,624.53,0
CUST1196,38,Female,0,0,0,62,Month-to-Month,1,Electronic Check,Fiber Optic,0,1,4,9,67.68,4130.5,1
CUST1197,29,Female,0,1,0,62,Month-to-Month,1,Bank Transfer,DSL,1,1,2,5,88.77,4923.61,0
CUST1198,54,Male,0,1,0,57,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,3,8,92.27,4651.93,1
CUST1199,49,Male,1,0,1,16,Two Year,0,Bank Transfer,Fiber Optic,1,1,4,8,89.25,1301.9,0
CUST1200,28,Male,0,0,0,56,Two Year,0,Credit Card,DSL,0,1,4,2,33.44,1659.31,0
CUST1201,37,Female,0,1,1,10,Month-to-Month,1,Mailed Check,No,0,0,4,0,49.94,474.86,1
CUST1202,52,Male,0,0,0,30,One Year,0,Electronic Check,DSL,0,1,3,0,55.87,1632.37,0
CUST1203,70,Male,0,0,1,25,Two Year,1,Electronic Check,DSL,1,1,3,2,100.44,2387.87,0
CUST1204,64,Male,0,1,0,5,Month-to-Month,1,Credit Card,Fiber Optic,1,0,4,4,47.88,233.09,1
CUST1205,63,Female,1,0,0,65,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,1,2,41.07,2428.09,1
CUST1206,28,Female,0,1,1,49,Month-to-Month,0,Mailed Check,DSL,1,1,1,8,115.74,4953.55,0
CUST1207,69,Male,0,1,0,3,Month-to-Month,0,Mailed Check,Fiber Optic,1,1,3,8,20.89,60.21,1
CUST1208,25,Male,0,1,0,45,Two Year,1,Credit Card,Fiber Optic,0,1,3,2,119.78,4873.03,0
CUST1209,21,Female,0,0,0,14,One Year,1,Electronic Check,DSL,0,1,3,2,87.68,1166.99,0
CUST1210,44,Female,0,1,0,30,Month-to-Month,0,Electronic Check,Fiber Optic,1,0,4,4,102.85,2747.94,0
CUST1211,61,Female,1,0,0,68,Month-to-Month,0,Mailed Check,Fiber Optic,1,0,1,1,49.46,2899.77,0
CUST1212,57,Female,0,1,1,18,One Year,1,Credit Card,DSL,1,1,3,5,21.43,385.31,0
CUST1213,55,Male,1,1,0,62,Two Year,0,Credit Card,DSL,1,1,3,6,93.79,5078.98,0
CUST1214,64,Female,0,0,0,37,One Year,1,Credit Card,No,1,1,2,8,103.41,3819.52,0
CUST1215,47,Male,0,0,0,25,One Year,1,Mailed Check,DSL,0,0,4,5,94.05,2343.24,0
CUST1216,61,Female,0,0,0,48,Month-to-Month,1,Credit Card,Fiber Optic,0,0,2,2,34.29,1595.02,0
CUST1217,65,Male,0,1,0,65,Two Year,1,Mailed Check,No,0,1,1,4,95.34,5880.51,1
CUST1218,65,Male,0,0,1,53,One Year,1,Mailed Check,No,0,0,2,3,96.89,4809.97,0
CUST1219,44,Female,0,1,1,15,Month-to-Month,0,Mailed Check,Fiber Optic,0,1,2,4,85.85,1261.89,1
CUST1220,38,Male,0,0,0,49,One Year,1,Bank Transfer,Fiber Optic,0,1,2,7,96.61,4229.33,0
CUST1221,69,Male,0,1,1,68,Month-to-Month,1,Mailed Check,DSL,1,1,4,7,104.59,6544.23,0
CUST1222,37,Male,0,1,0,12,Month-to-Month,1,Credit Card,DSL,1,0,1,5,81.36,920.58,1
CUST1223,21,Female,0,1,1,59,Month-to-Month,1,Bank Transfer,No,0,1,2,0,28.86,1552.35,0
CUST1224,28,Female,0,1,0,37,Month-to-Month,1,Electronic Check,DSL,1,1,4,7,68.76,2325.64,0
CUST1225,30,Female,0,0,0,61,Month-to-Month,0,Electronic Check,DSL,1,0,1,7,27.76,1523.25,0
CUST1226,26,Male,0,0,0,43,Month-to-Month,1,Credit Card,No,1,0,3,1,60.75,2441.5,0
CUST1227,21,Male,0,1,0,70,Month-to-Month,0,Credit Card,DSL,1,0,2,3,60.71,4154.45,1
CUST1228,29,Male,0,1,0,39,Month-to-Month,0,Credit Card,Fiber Optic,0,0,1,1,26.6,913.15,1
CUST1229,26,Male,0,0,0,56,Month-to-Month,0,Credit Card,No,1,1,2,3,54.88,3043.05,0
CUST1230,30,Female,0,0,0,63,Month-to-Month,0,Bank Transfer,Fiber Optic,1,1,3,9,31.1,1867.92,1
CUST1231,65,Male,0,0,0,46,One Year,0,Credit Card,DSL,1,1,1,6,100.82,4514.78,0
CUST1232,43,Male,0,0,0,11,Month-to-Month,0,Mailed Check,No,1,1,4,8,114.77,1178.43,1
CUST1233,55,Male,0,0,0,62,Month-to-Month,1,Electronic Check,DSL,1,1,1,7,27.23,1632.43,0
CUST1234,59,Female,0,0,0,25,Two Year,0,Credit Card,DSL,1,0,4,8,115.51,2461.6,0
CUST1235,30,Male,1,1,0,71,One Year,1,Mailed Check,DSL,1,1,1,7,72.26,4990.69,0
CUST1236,56,Female,0,0,0,52,Two Year,0,Credit Card,Fiber Optic,1,1,4,1,49.96,2223.87,0
CUST1237,45,Female,0,0,1,4,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,3,6,27.69,108.93,0
CUST1238,36,Male,0,1,1,59,Month-to-Month,1,Bank Transfer,DSL,0,1,3,1,70.06,4128.56,1
CUST1239,41,Male,0,0,0,72,One Year,1,Electronic Check,DSL,0,1,3,1,99.45,6402.19,0
CUST1240,36,Male,0,0,0,20,Month-to-Month,1,Electronic Check,DSL,1,1,1,3,90.71,1599.3,1
CUST1241,66,Male,0,0,0,63,Month-to-Month,1,Bank Transfer,Fiber Optic,1,1,3,0,25.02,1520.78,1
CUST1242,30,Female,1,1,1,54,Month-to-Month,1,Mailed Check,DSL,0,0,2,4,27.29,1308.54,1
CUST1243,30,Female,0,0,0,57,Two Year,0,Credit Card,No,1,1,3,5,60.29,3367.23,1
CUST1244,45,Female,0,1,0,41,Month-to-Month,1,Mailed Check,DSL,1,1,4,8,49.53,1757.45,1
CUST1245,70,Female,0,0,0,3,Two Year,0,Electronic Check,DSL,1,0,4,9,43.24,112.71,0
CUST1246,19,Female,0,1,0,6,Two Year,0,Bank Transfer,DSL,0,0,4,7,48.1,287.7,1
CUST1247,27,Female,0,0,0,5,Month-to-Month,0,Bank Transfer,DSL,1,1,1,1,100.35,477.2,1
CUST1248,39,Female,0,0,0,5,One Year,1,Mailed Check,Fiber Optic,1,0,2,0,112.92,551.63,0
CUST1249,30,Female,0,0,0,54,One Year,1,Mailed Check,No,1,0,3,1,60.51,2936.37,0
CUST1250,26,Female,0,1,0,47,Two Year,1,Bank Transfer,Fiber Optic,1,1,2,6,110.61,4946.39,0
CUST1251,50,Female,0,0,0,49,Month-to-Month,1,Electronic Check,No,1,1,2,3,52.15,2399.82,0
CUST1252,31,Male,0,0,0,9,One Year,0,Credit Card,Fiber Optic,0,1,4,9,67.64,572.52,1
CUST1253,65,Male,0,1,0,20,Month-to-Month,1,Credit Card,Fiber Optic,1,0,4,4,42.6,811.43,1
CUST1254,37,Male,1,1,1,61,Two Year,1,Mailed Check,No,0,0,4,6,84.05,4800.48,0
CUST1255,32,Female,0,1,0,35,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,1,2,117.9,3773.1,0
CUST1256,49,Male,0,0,0,50,Month-to-Month,1,Bank Transfer,DSL,0,0,2,9,80.35,3581.15,1
CUST1257,50,Female,0,1,0,62,One Year,1,Bank Transfer,No,0,0,2,1,55.78,3338.31,0
CUST1258,34,Female,1,0,0,17,Two Year,1,Electronic Check,No,0,1,1,6,84.78,1273.99,0
CUST1259,41,Male,0,1,0,3,One Year,0,Mailed Check,No,1,1,1,4,32.29,92.4,1
CUST1260,47,Female,0,1,0,32,Month-to-Month,0,Mailed Check,Fiber Optic,1,0,1,0,108.87,3083.2,1
CUST1261,30,Male,0,0,0,13,Month-to-Month,0,Mailed Check,DSL,0,0,2,0,70.31,862.66,1
CUST1262,64,Female,0,0,0,68,Two Year,0,Electronic Check,Fiber Optic,1,1,2,8,64.93,4247.73,0
CUST1263,65,Female,0,0,0,14,One Year,1,Mailed Check,Fiber Optic,0,1,4,4,78.59,971.32,1
CUST1264,33,Male,1,0,0,11,Two Year,1,Credit Card,No,0,0,4,0,82.48,779.35,0
CUST1265,19,Male,1,1,0,56,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,2,6,27.18,1323.67,1
CUST1266,34,Male,0,1,0,67,Month-to-Month,1,Mailed Check,DSL,1,0,4,8,88.26,5563.93,0
CUST1267,49,Male,0,1,0,29,One Year,1,Mailed Check,DSL,1,0,1,0,44.19,1252.57,0
CUST1268,60,Male,0,0,0,9,Two Year,0,Electronic Check,DSL,0,0,3,9,91.4,704.76,0
CUST1269,25,Male,0,0,0,67,Month-to-Month,0,Credit Card,No,1,1,4,3,102.25,6577.56,1
CUST1270,69,Female,1,1,0,25,Two Year,1,Credit Card,Fiber Optic,1,0,2,2,100.4,2262.01,0
CUST1271,20,Female,0,1,0,42,Month-to-Month,1,Bank Transfer,DSL,1,0,4,4,75.25,2913.28,0
CUST1272,29,Female,0,0,1,9,Month-to-Month,1,Bank Transfer,No,0,0,4,6,72.02,641.26,1
CUST1273,37,Female,0,1,1,40,Month-to-Month,0,Credit Card,DSL,1,1,4,7,34.29,1234.16,1
CUST1274,33,Male,0,1,0,25,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,3,1,97.53,2242.7,0
CUST1275,31,Female,0,1,0,5,Month-to-Month,0,Mailed Check,DSL,1,0,1,6,47.14,200.83,1
CUST1276,33,Female,0,0,0,11,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,2,0,69.67,660.79,1
CUST1277,70,Male,0,1,0,59,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,3,6,48.43,2539.6,0
CUST1278,66,Female,0,0,1,38,Two Year,0,Mailed Check,No,0,1,2,7,33.38,1083.47,0
CUST1279,60,Male,1,1,1,72,Month-to-Month,0,Electronic Check,DSL,1,0,2,1,82.96,5642.84,1
CUST1280,66,Male,0,0,1,5,Month-to-Month,0,Credit Card,No,0,0,2,8,25.43,116.21,1
CUST1281,68,Male,0,1,0,48,Month-to-Month,0,Mailed Check,No,0,1,3,0,94.86,4244.67,1
CUST1282,71,Female,0,1,0,18,Month-to-Month,1,Mailed Check,DSL,1,0,1,5,51.76,816.34,1
CUST1283,50,Male,0,1,1,70,One Year,0,Bank Transfer,Fiber Optic,0,0,2,0,20.01,1252.77,1
CUST1284,47,Female,0,0,0,37,Month-to-Month,1,Credit Card,Fiber Optic,0,0,1,2,71.11,2498.39,1
CUST1285,29,Female,0,1,1,60,One Year,0,Mailed Check,Fiber Optic,0,1,1,5,24.69,1473.69,0
CUST1286,32,Female,0,1,0,48,One Year,1,Electronic Check,No,0,1,4,2,47.62,1960.18,0
CUST1287,35,Male,0,0,0,28,Month-to-Month,1,Credit Card,Fiber Optic,1,1,3,7,90.7,2497.84,0
CUST1288,45,Male,0,0,0,69,Month-to-Month,1,Bank Transfer,Fiber Optic,1,1,3,4,26.27,1697.59,0
CUST1289,40,Male,1,1,0,40,Month-to-Month,1,Credit Card,DSL,1,1,4,1,103.93,3885.27,1
CUST1290,31,Female,0,1,0,45,Month-to-Month,0,Electronic Check,Fiber Optic,0,1,4,3,20.38,848.36,0
CUST1291,47,Female,0,1,0,62,One Year,1,Bank Transfer,Fiber Optic,1,1,1,8,44.68,2383.47,0
CUST1292,50,Male,1,1,0,58,One Year,0,Electronic Check,DSL,0,0,2,3,94.09,4712.21,0
CUST1293,62,Female,0,1,0,67,Month-to-Month,0,Credit Card,Fiber Optic,1,0,3,9,51.63,3252.13,0
CUST1294,32,Male,0,0,0,56,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,2,9,30.19,1523.51,1
CUST1295,24,Male,0,1,0,40,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,2,7,56.02,2212.99,0
CUST1296,32,Female,0,0,1,40,One Year,1,Credit Card,DSL,1,0,4,4,47.04,1714.12,1
CUST1297,69,Female,0,0,0,33,Month-to-Month,1,Electronic Check,DSL,0,1,2,9,104.27,2998.73,0
CUST1298,59,Male,0,1,0,6,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,1,0,51.33,294.8,0
CUST1299,63,Female,0,0,1,19,Month-to-Month,0,Credit Card,DSL,1,0,4,6,98.89,1679.75,1
CUST1300,55,Male,0,1,1,40,One Year,1,Bank Transfer,Fiber Optic,0,0,2,2,109.19,4056.72,1
CUST1301,63,Male,0,0,0,59,Two Year,1,Bank Transfer,No,0,1,4,9,63.38,3569.93,0
CUST1302,73,Female,0,0,1,59,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,1,7,110.99,6450.44,0
CUST1303,74,Male,0,1,0,48,Month-to-Month,1,Electronic Check,DSL,1,1,1,2,57.73,2684.66,1
CUST1304,71,Female,0,1,0,41,Two Year,0,Electronic Check,No,1,1,2,0,116.41,4541.11,0
CUST1305,61,Male,0,0,0,13,Month-to-Month,0,Bank Transfer,No,0,1,4,4,28.93,358.02,0
CUST1306,28,Female,1,1,0,45,One Year,1,Electronic Check,Fiber Optic,0,0,2,1,88.7,3959.12,1
CUST1307,46,Female,0,1,1,53,Month-to-Month,0,Credit Card,Fiber Optic,1,1,2,3,69.38,3288.74,1
CUST1308,48,Male,0,0,1,42,One Year,0,Credit Card,DSL,1,0,4,0,58.76,2098.14,0
CUST1309,42,Female,0,0,1,63,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,2,8,83.27,4673.11,1
CUST1310,69,Female,0,0,1,27,Two Year,1,Credit Card,No,1,1,1,5,90.39,2154.22,1
CUST1311,71,Male,1,1,0,38,One Year,1,Bank Transfer,DSL,0,0,4,7,20.44,737.32,0
CUST1312,41,Female,0,1,0,60,One Year,1,Electronic Check,DSL,0,0,4,3,36.7,2081.01,0
CUST1313,74,Male,0,1,1,7,One Year,1,Electronic Check,Fiber Optic,1,0,4,8,91.3,600.13,0
CUST1314,36,Female,0,0,1,5,One Year,0,Electronic Check,DSL,1,1,4,1,86.64,369.28,0
CUST1315,19,Male,1,1,1,45,Month-to-Month,1,Mailed Check,DSL,0,0,2,8,116.6,5033.53,0
CUST1316,39,Male,1,0,1,58,Two Year,1,Bank Transfer,No,0,1,2,4,96.1,5008.22,0
CUST1317,37,Male,0,0,0,31,Two Year,0,Credit Card,Fiber Optic,0,1,1,5,115.08,3388.24,1
CUST1318,50,Male,1,0,1,23,Month-to-Month,0,Electronic Check,Fiber Optic,0,1,3,2,90.25,1937.69,0
CUST1319,25,Female,0,0,1,42,Two Year,1,Mailed Check,Fiber Optic,0,1,3,3,49.81,1885.77,0
CUST1320,42,Male,0,0,1,10,One Year,1,Credit Card,Fiber Optic,0,0,1,5,30.54,265.75,0
CUST1321,63,Female,1,0,0,32,Month-to-Month,0,Credit Card,DSL,1,0,3,6,98.18,2714.99,0
CUST1322,26,Male,1,0,0,53,Month-to-Month,1,Credit Card,No,1,0,1,0,84.41,4360.67,1
CUST1323,51,Female,0,1,0,30,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,2,6,24.82,735.49,0
CUST1324,74,Male,0,0,0,39,Month-to-Month,1,Credit Card,No,1,1,4,0,56.01,2069.64,0
CUST1325,40,Female,0,1,0,31,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,4,4,115.68,3103.81,0
CUST1326,22,Female,0,1,0,2,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,2,5,70.04,127.52,0
CUST1327,72,Male,1,1,0,12,Month-to-Month,1,Credit Card,Fiber Optic,0,1,4,1,63.27,728.37,1
CUST1328,42,Male,0,1,0,39,Month-to-Month,1,Credit Card,Fiber Optic,1,1,4,9,65.77,2480.32,1
CUST1329,25,Male,1,1,0,66,Two Year,0,Bank Transfer,No,0,1,3,8,40.89,2341.79,1
CUST1330,33,Female,1,0,0,13,Month-to-Month,0,Credit Card,Fiber Optic,1,1,2,9,56.87,628.42,0
CUST1331,71,Female,0,1,0,46,Month-to-Month,0,Electronic Check,DSL,1,1,3,5,56.98,2507.9,1
CUST1332,65,Female,1,1,0,27,Month-to-Month,1,Electronic Check,DSL,0,1,3,6,25.24,615.71,0
CUST1333,62,Female,0,1,0,17,Month-to-Month,1,Electronic Check,No,0,0,4,9,96.76,1460.97,1
CUST1334,69,Male,0,0,0,60,One Year,1,Credit Card,Fiber Optic,1,1,4,7,61.65,3151.31,0
CUST1335,32,Male,0,1,0,64,One Year,0,Mailed Check,Fiber Optic,1,1,2,9,102.22,6090.97,1
CUST1336,18,Male,0,1,0,35,One Year,0,Mailed Check,Fiber Optic,1,0,4,0,105.03,3593.97,0
CUST1337,39,Male,0,1,1,70,Month-to-Month,1,Credit Card,Fiber Optic,0,0,4,7,41.2,2865.67,0
CUST1338,20,Female,1,1,0,30,One Year,1,Mailed Check,Fiber Optic,1,1,2,3,85.74,2404.65,0
CUST1339,55,Female,0,0,0,71,Month-to-Month,1,Mailed Check,No,0,1,4,9,67.23,4425.68,0
CUST1340,71,Male,0,1,1,63,Month-to-Month,1,Credit Card,DSL,1,0,3,7,108.02,5871.3,1
CUST1341,31,Female,1,0,0,28,Month-to-Month,1,Electronic Check,DSL,1,0,2,5,41.57,1085.2,1
CUST1342,53,Male,0,0,1,60,Month-to-Month,0,Credit Card,DSL,1,1,4,8,87.78,4776.97,0
CUST1343,35,Female,0,1,1,37,Month-to-Month,1,Electronic Check,Fiber Optic,0,1,1,3,80.78,2812.73,0
CUST1344,64,Female,0,1,0,22,Month-to-Month,1,Electronic Check,DSL,1,0,2,1,49.53,989.75,1
CUST1345,58,Female,0,0,0,68,Two Year,1,Mailed Check,No,0,0,2,1,33.66,2028.05,0
CUST1346,35,Female,0,1,0,20,Month-to-Month,0,Mailed Check,No,0,1,1,4,85.16,1471.98,1
CUST1347,20,Female,0,1,0,68,Month-to-Month,1,Electronic Check,No,0,0,4,9,93.86,5726.6,1
CUST1348,27,Female,0,1,0,64,Month-to-Month,1,Electronic Check,No,1,1,4,8,51.56,2852.7,1
CUST1349,66,Male,0,0,0,17,One Year,0,Mailed Check,Fiber Optic,1,0,2,2,84.48,1258.84,0
CUST1350,56,Female,0,0,1,12,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,2,7,59.51,712.76,1
CUST1351,64,Male,0,1,0,22,Two Year,1,Electronic Check,Fiber Optic,1,0,4,3,91.32,1841.52,0
CUST1352,18,Male,0,1,0,17,Two Year,0,Electronic Check,Fiber Optic,0,0,4,5,39.92,630.99,0
CUST1353,44,Male,0,0,0,10,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,3,9,109.02,1069.53,1
CUST1354,74,Male,0,0,0,65,Month-to-Month,1,Mailed Check,DSL,0,0,2,5,48.74,3165.99,0
CUST1355,44,Male,0,0,0,22,Month-to-Month,1,Credit Card,DSL,1,1,2,2,56.78,1170.97,1
CUST1356,28,Male,0,0,0,50,One Year,1,Electronic Check,No,1,0,1,4,25.81,1254.2,0
CUST1357,66,Female,0,0,0,14,Month-to-Month,0,Electronic Check,DSL,0,1,3,2,31.15,392.07,0
CUST1358,22,Female,0,0,1,64,Month-to-Month,0,Electronic Check,No,1,0,4,0,71.59,4104.62,0
CUST1359,24,Female,0,0,0,47,Month-to-Month,0,Credit Card,Fiber Optic,0,1,3,6,46.76,2000.82,1
CUST1360,36,Male,0,1,0,29,One Year,0,Credit Card,Fiber Optic,1,0,4,3,103.55,2855.43,0
CUST1361,74,Male,0,0,0,36,Month-to-Month,1,Electronic Check,DSL,0,0,4,6,21.47,736.07,0
CUST1362,73,Male,0,0,0,52,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,3,2,57.91,2702.02,0
CUST1363,46,Female,0,1,0,7,One Year,0,Bank Transfer,Fiber Optic,1,1,2,4,53.73,327.21,1
CUST1364,32,Female,0,1,1,29,One Year,1,Credit Card,Fiber Optic,1,1,4,4,21.93,600.9,0
CUST1365,52,Female,0,1,1,11,Two Year,1,Bank Transfer,Fiber Optic,0,1,3,1,32.44,310.18,0
CUST1366,64,Male,1,0,0,33,Month-to-Month,0,Electronic Check,DSL,1,1,1,9,61.36,1896.85,0
CUST1367,54,Male,0,0,0,6,One Year,1,Electronic Check,DSL,0,0,3,1,69.29,396.62,1
CUST1368,72,Male,0,1,0,32,One Year,1,Electronic Check,DSL,1,1,1,3,60.43,1846.92,1
CUST1369,29,Female,1,1,0,51,Month-to-Month,1,Electronic Check,DSL,0,1,4,3,73.09,3589.75,0
CUST1370,47,Male,0,1,0,58,One Year,0,Mailed Check,Fiber Optic,0,1,3,3,79.51,4523.63,0
CUST1371,37,Male,0,0,0,26,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,3,5,20.99,504.81,0
CUST1372,54,Male,0,1,0,46,Two Year,1,Mailed Check,Fiber Optic,1,0,1,1,66.41,2931.25,0
CUST1373,20,Male,0,0,0,29,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,3,5,116.35,3181.4,1
CUST1374,26,Female,1,0,1,4,One Year,0,Credit Card,DSL,1,1,3,6,71.9,252.51,0
CUST1375,58,Female,1,0,1,13,Month-to-Month,1,Electronic Check,DSL,1,1,4,9,87.75,974.03,0
CUST1376,56,Male,0,0,0,39,Two Year,0,Credit Card,DSL,1,1,3,2,51.19,1782.16,0
CUST1377,43,Male,1,1,0,15,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,2,7,97.4,1338.94,1
CUST1378,19,Female,0,1,1,29,Two Year,0,Electronic Check,DSL,1,0,1,1,97.29,2659.36,0
CUST1379,40,Female,0,1,0,29,Two Year,0,Electronic Check,DSL,0,0,3,7,72.13,2044.69,0
CUST1380,40,Male,0,0,1,32,Month-to-Month,1,Bank Transfer,DSL,0,0,1,4,117.6,3309.5,0
CUST1381,38,Female,0,1,0,2,Two Year,0,Credit Card,DSL,1,1,1,1,32.56,56.58,0
CUST1382,33,Female,0,0,0,47,Two Year,1,Bank Transfer,DSL,1,1,1,6,21.69,1013.85,0
CUST1383,26,Male,0,0,0,22,Month-to-Month,0,Mailed Check,DSL,1,0,3,1,97.02,1848.87,1
CUST1384,30,Female,0,0,1,27,Month-to-Month,0,Credit Card,DSL,0,1,3,5,100.72,2506.71,0
CUST1385,45,Female,0,1,0,67,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,1,9,32.02,2011.97,0
CUST1386,44,Female,0,0,0,56,Month-to-Month,1,Bank Transfer,DSL,0,0,2,2,46.56,2427.99,0
CUST1387,68,Female,0,0,0,21,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,1,8,21.76,394.31,0
CUST1388,69,Male,0,1,1,47,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,2,2,49.33,1990.57,1
CUST1389,34,Female,1,1,1,59,Month-to-Month,0,Credit Card,No,0,1,1,2,97.31,4970.94,0
CUST1390,55,Female,0,1,1,6,Month-to-Month,1,Credit Card,No,1,1,4,4,71.8,404.02,0
CUST1391,53,Male,0,0,1,19,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,1,6,54.81,970.21,0
CUST1392,18,Female,1,0,0,57,Two Year,0,Credit Card,DSL,1,0,1,7,57.17,2884.14,0
CUST1393,35,Male,0,1,0,69,One Year,1,Mailed Check,Fiber Optic,1,0,3,6,20.14,1314.15,0
CUST1394,68,Male,0,0,0,3,Month-to-Month,0,Mailed Check,DSL,0,1,2,8,49.98,145.89,1
CUST1395,26,Female,0,0,0,1,One Year,0,Bank Transfer,No,0,1,4,4,84.65,72.48,1
CUST1396,30,Female,0,1,1,58,One Year,1,Mailed Check,No,1,1,2,9,117.42,6297.67,1
CUST1397,57,Female,0,1,1,38,Two Year,1,Credit Card,DSL,1,0,4,2,104.71,3793.55,0
CUST1398,72,Female,0,1,0,15,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,1,5,22.36,297.78,1
CUST1399,62,Female,0,1,0,34,Month-to-Month,1,Bank Transfer,DSL,0,1,3,4,109.86,3347.39,1
CUST1400,32,Male,0,1,1,61,Two Year,1,Electronic Check,Fiber Optic,0,1,3,3,98.32,5649.94,0
CUST1401,60,Female,1,1,0,35,Two Year,1,Bank Transfer,No,1,0,2,1,98.04,3378.87,0
CUST1402,61,Male,0,1,0,64,One Year,0,Bank Transfer,No,1,0,3,6,65.8,4091.13,0
CUST1403,63,Female,1,1,0,25,One Year,1,Electronic Check,DSL,1,1,2,4,59.8,1401.52,1
CUST1404,21,Male,1,0,0,24,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,2,3,50.29,1158.12,0
CUST1405,50,Female,0,0,0,12,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,4,7,26.57,288.46,1
CUST1406,41,Female,0,0,0,18,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,2,8,42.82,729.25,1
CUST1407,53,Female,0,0,0,15,Month-to-Month,0,Mailed Check,No,1,0,4,8,44.66,616.26,1
CUST1408,68,Female,1,0,1,27,Two Year,1,Electronic Check,DSL,1,1,3,2,68.41,1622.63,0
CUST1409,58,Female,0,0,0,72,Month-to-Month,0,Credit Card,Fiber Optic,1,0,2,2,94.74,6516.1,1
CUST1410,27,Male,0,0,0,60,Month-to-Month,1,Bank Transfer,DSL,1,0,2,4,67.38,3773.83,1
CUST1411,53,Female,0,0,1,46,Two Year,1,Electronic Check,No,1,0,1,4,25.78,1071.79,0
CUST1412,37,Female,0,0,0,17,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,2,9,115.78,1942.08,1
CUST1413,58,Female,1,0,0,53,Two Year,1,Mailed Check,No,1,1,2,1,114.27,5166.88,0
CUST1414,62,Male,0,0,1,8,Two Year,1,Electronic Check,No,1,0,1,0,98.52,707.27,0
CUST1415,61,Female,1,1,0,27,One Year,1,Bank Transfer,No,0,1,1,7,119.13,2761.48,1
CUST1416,28,Male,0,0,1,46,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,3,2,74.45,3304.76,1
CUST1417,29,Female,0,1,0,50,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,2,0,116.28,5554.21,1
